movie,production_budget,profit,profit_margin,release_date,runtime_minutes,genres,director
Vampires Suck,23448747.110833913,115000267.29484168,4.9043246,2010-08-18,82.0,Comedy,Jason Friedberg
Vampires Suck,23448747.110833913,115000267.29484168,4.9043246,2010-08-18,82.0,Comedy,Aaron Seltzer
The Black Hole,70428925.61983472,182001732.34041324,2.5841901,1979-12-21,111.0,Sci-Fi,Mark Steven Grove
The Black Hole,70428925.61983472,182001732.34041324,2.5841901,1979-12-21,111.0,Thriller,Mark Steven Grove
The Black Hole,70428925.61983472,182001732.34041324,2.5841901,1979-12-21,,Comedy,
The American,23448747.110833913,97965464.18829566,4.17785495,2010-09-01,105.0,Crime,Anton Corbijn
The American,23448747.110833913,97965464.18829566,4.17785495,2010-09-01,105.0,Drama,Anton Corbijn
The American,23448747.110833913,97965464.18829566,4.17785495,2010-09-01,105.0,Thriller,Anton Corbijn
Selena,31857570.093457945,81077875.87839255,2.5450113000000005,1997-03-21,,,
A Very Harold & Kumar 3D Christmas,22731229.35551416,58336035.86675499,2.5663388,2011-11-04,90.0,Adventure,Todd Strauss-Schulson
A Very Harold & Kumar 3D Christmas,22731229.35551416,58336035.86675499,2.5663388,2011-11-04,90.0,Comedy,Todd Strauss-Schulson
Eternal Sunshine of the Spotless Mind,27067972.472207516,117660795.09242988,4.346864000000001,2004-03-19,,,
Texas Chainsaw 3D,21948857.51447692,68050191.74528347,3.1003979,2013-01-04,92.0,Horror,John Luessenhop
Texas Chainsaw 3D,21948857.51447692,68050191.74528347,3.1003979,2013-01-04,92.0,Thriller,John Luessenhop
Babel,25362797.61904762,185686176.0674256,7.32120245,2006-10-27,,,
This is Where I Leave You,21598489.456609897,60035852.445255466,2.7796319999999994,2014-09-19,,,
Doubt,23748577.586006697,79127376.2518265,3.33187855,2008-12-12,,,
Team America: World Police,27067972.472207516,86243493.4344362,3.18618225,2004-10-15,,,
Copycat,33550787.4015748,73985917.90641733,2.2051917000000003,1995-10-27,90.0,Comedy,Kevin Cook
Copycat,33550787.4015748,73985917.90641733,2.2051917000000003,1995-10-27,90.0,Comedy,Todd Rodgers
Scary Movie V,21948857.51447692,99460993.22010499,4.5314884,2013-04-12,,,
She's Out of My League,23448747.110833913,71157376.87524764,3.03459185,2010-03-12,104.0,Comedy,Jim Field Smith
She's Out of My League,23448747.110833913,71157376.87524764,3.03459185,2010-03-12,104.0,Romance,Jim Field Smith
Milk,23748577.586006697,82092503.71889849,3.4567335000000003,2008-11-26,91.0,Documentary,Noemi Weis
Milk,23748577.586006697,82092503.71889849,3.4567335000000003,2008-11-26,91.0,Documentary,Noemi Weis
Milk,23748577.586006697,82092503.71889849,3.4567335000000003,2008-11-26,91.0,Family,Noemi Weis
Milk,23748577.586006697,82092503.71889849,3.4567335000000003,2008-11-26,91.0,Family,Noemi Weis
Paint Your Wagon,139322615.8038147,302034405.83901906,2.1678778,1969-10-15,,,
The Debt,22731229.35551416,65672342.37955179,2.8890801,2011-08-31,113.0,Drama,John Madden
The Debt,22731229.35551416,65672342.37955179,2.8890801,2011-08-31,113.0,Thriller,John Madden
The Debt,22731229.35551416,65672342.37955179,2.8890801,2011-08-31,99.0,Drama,Barney Elliott
The Debt,22731229.35551416,65672342.37955179,2.8890801,2011-08-31,99.0,Mystery,Barney Elliott
The Debt,22731229.35551416,65672342.37955179,2.8890801,2011-08-31,99.0,Thriller,Barney Elliott
Ghost Ship,28422123.40188994,111504786.33893831,3.9231687500000003,2002-10-25,,,
Daybreakers,23448747.110833913,72160095.71651319,3.077354,2010-01-08,,,
The Bank Job,23748577.586006697,90486432.52952817,3.8101832500000006,2008-03-07,,,
Wild Things,31368957.055214725,102532569.89377916,3.2685999000000003,1998-03-20,39.0,Documentary,Daniel Hinerfeld
Wild Things,31368957.055214725,102532569.89377916,3.2685999000000003,1998-03-20,39.0,Western,Daniel Hinerfeld
The Stepfather,23833371.399805162,45629134.92849253,1.9145061000000003,2009-10-16,,,
High Fidelity,29693031.35888502,81891477.16449478,2.7579359,2000-03-31,,,
Stick It,25362797.61904762,47314869.62127977,1.8655225000000002,2006-04-28,,,
One Missed Call,23748577.586006697,61038008.709116906,2.5701753499999995,2008-01-04,,,
Eye for an Eye,32588527.724665392,54724936.95219886,1.6792700000000003,1996-01-12,,Drama,Paco Plaza
Street Kings,23748577.586006697,85348205.71959518,3.5938239000000003,2008-04-11,,,
The World's End,21948857.51447692,58727851.298273936,2.6756678000000003,2013-08-23,109.0,Action,Edgar Wright
The World's End,21948857.51447692,58727851.298273936,2.6756678000000003,2013-08-23,109.0,Comedy,Edgar Wright
The World's End,21948857.51447692,58727851.298273936,2.6756678000000003,2013-08-23,109.0,Sci-Fi,Edgar Wright
From Dusk Till Dawn,32588527.724665392,51264926.60407266,1.57309735,1996-01-19,,,
You Again,23448747.110833913,45186905.77505778,1.9270498999999999,2010-09-24,105.0,Comedy,Andy Fickman
You Again,23448747.110833913,45186905.77505778,1.9270498999999999,2010-09-24,105.0,Family,Andy Fickman
You Again,23448747.110833913,45186905.77505778,1.9270498999999999,2010-09-24,105.0,Romance,Andy Fickman
Nancy Drew,24660416.124084845,44744512.51656683,1.8144265,2007-06-15,,,
Alpha and Omega 3D,23448747.110833913,63388552.53852221,2.703281,2010-09-17,,,
On the Basis of Sex,20362395.313551594,43469706.67503494,2.1348032,2018-12-25,120.0,Biography,Mimi Leder
On the Basis of Sex,20362395.313551594,43469706.67503494,2.1348032,2018-12-25,120.0,Drama,Mimi Leder
Endless Love,21598489.456609897,41206054.993372366,1.9078211499999997,2014-02-14,104.0,Drama,Shana Feste
Endless Love,21598489.456609897,41206054.993372366,1.9078211499999997,2014-02-14,104.0,Romance,Shana Feste
The Covenant,25362797.61904762,52665301.41952381,2.0764784,2006-09-08,99.0,Musical,Elizabeth Muren
The Covenant,25362797.61904762,52665301.41952381,2.0764784,2006-09-08,99.0,Musical,Robert Muren
The Covenant,25362797.61904762,52665301.41952381,2.0764784,2006-09-08,90.0,Horror,Robert Conway
Monte Carlo,22731229.35551416,48728411.2780176,2.1436769000000004,2011-07-01,109.0,Adventure,Thomas Bezucha
Monte Carlo,22731229.35551416,48728411.2780176,2.1436769000000004,2011-07-01,109.0,Comedy,Thomas Bezucha
Monte Carlo,22731229.35551416,48728411.2780176,2.1436769000000004,2011-07-01,109.0,Family,Thomas Bezucha
Stay Alive,25362797.61904762,33319089.47818453,1.3136993000000001,2006-03-24,72.0,Documentary,Paul Emami
2 For the Money,26180952.38095238,43830524.639047615,1.6741378999999998,2005-10-07,,,
Rough Night,20859742.167101827,51054218.95398171,2.4475,2017-06-16,101.0,Comedy,Lucia Aniello
Rough Night,20859742.167101827,51054218.95398171,2.4475,2017-06-16,101.0,Crime,Lucia Aniello
Rough Night,20859742.167101827,51054218.95398171,2.4475,2017-06-16,101.0,Thriller,Lucia Aniello
Psycho,31368957.055214725,60804701.75123928,1.9383718000000003,1998-12-04,86.0,Thriller,Kishore Bhargav
Psycho,31368957.055214725,60804701.75123928,1.9383718000000003,1998-12-04,,Drama,Myshkin
Psycho,31368957.055214725,60804701.75123928,1.9383718000000003,1998-12-04,,Thriller,Myshkin
Quigley Down Under,39121193.5730681,44649428.99747515,1.1413105000000003,1990-10-19,,,
To Die For,33550787.4015748,48603780.974448815,1.4486629,1995-09-27,,,
Shorts,23833371.399805162,36691435.94493723,1.5394983499999997,2009-08-21,95.0,Drama,Rohit Pandey
Shorts,23833371.399805162,36691435.94493723,1.5394983499999997,2009-08-21,95.0,Drama,Siddharth Gupt
Shorts,23833371.399805162,36691435.94493723,1.5394983499999997,2009-08-21,95.0,Drama,Anirban Roy
Shorts,23833371.399805162,36691435.94493723,1.5394983499999997,2009-08-21,95.0,Drama,Shlok Sharma
Shorts,23833371.399805162,36691435.94493723,1.5394983499999997,2009-08-21,95.0,Drama,Neeraj Ghaywan
Vampires,31368957.055214725,32212233.043251537,1.0268825000000001,1998-10-30,88.0,Comedy,Vincent Lannoo
Vampires,31368957.055214725,32212233.043251537,1.0268825000000001,1998-10-30,88.0,Fantasy,Vincent Lannoo
Vampires,31368957.055214725,32212233.043251537,1.0268825000000001,1998-10-30,88.0,Horror,Vincent Lannoo
Appaloosa,23748577.586006697,33393880.69594479,1.4061423500000003,2008-09-19,,,
Secret in Their Eyes,21572882.957762524,35366772.00503761,1.6394087,2015-11-20,111.0,Crime,Billy Ray
Secret in Their Eyes,21572882.957762524,35366772.00503761,1.6394087,2015-11-20,111.0,Drama,Billy Ray
Secret in Their Eyes,21572882.957762524,35366772.00503761,1.6394087,2015-11-20,111.0,Mystery,Billy Ray
Yu-Gi-Oh,27067972.472207516,38606210.02996294,1.426269,2004-08-13,,,
Reign Over Me,24660416.124084845,24344730.739155598,0.9871987,2007-03-23,,,
My Best Friend's Girl,23748577.586006697,40380135.13131262,1.7003180500000004,2008-09-19,,,
Georgia Rule,24660416.124084845,24293569.00684376,0.9851240499999998,2007-05-11,,,
Under the Rainbow,56250165.01650165,49649151.90165016,0.8826489999999999,1981-07-31,112.0,Comedy,Agnès Jaoui
Under the Rainbow,56250165.01650165,49649151.90165016,0.8826489999999999,1981-07-31,112.0,Drama,Agnès Jaoui
Under the Rainbow,56250165.01650165,49649151.90165016,0.8826489999999999,1981-07-31,112.0,Romance,Agnès Jaoui
Under the Rainbow,56250165.01650165,49649151.90165016,0.8826489999999999,1981-07-31,75.0,Horror,Luke Ramer
Under the Rainbow,56250165.01650165,49649151.90165016,0.8826489999999999,1981-07-31,12.0,Biography,
Under the Rainbow,56250165.01650165,49649151.90165016,0.8826489999999999,1981-07-31,12.0,Documentary,
Under the Rainbow,56250165.01650165,49649151.90165016,0.8826489999999999,1981-07-31,12.0,Family,
Under the Rainbow,56250165.01650165,49649151.90165016,0.8826489999999999,1981-07-31,52.0,Documentary,Pamela Adie
Ladyhawke,47519888.47583643,39916706.3197026,0.84,1985-04-12,,,
Into the Wild,24660416.124084845,68034778.65850623,2.7588657999999997,2007-09-21,,,
Simon Birch,31368957.055214725,25979779.643815957,0.8282003000000001,1998-09-11,,,
Pooh's Heffalump Movie,26180952.38095238,70407619.70142856,2.6892688499999995,2005-02-11,,,
School for Scoundrels,25362797.61904762,19802179.244375005,0.7807569000000002,2006-09-29,,,
Silent Hill: Revelation 3D,22270355.497094873,59579760.68794046,2.6752945500000003,2012-10-26,,,
Home for the Holidays,33550787.4015748,32859902.877244096,0.9794078,1995-11-03,,,
The Zookeeperâs Wife,20859742.167101827,24775047.977704797,1.18769675,2017-03-31,,,
Fired Up,23833371.399805162,18875864.50671446,0.79199305,2009-02-20,,,
Kung Fu Hustle,26180952.38095238,129777374.75095236,4.95693865,2005-04-08,,,
The Country Bears,28422123.40188994,19864210.676731516,0.6988996,2002-07-26,,,
Flatliners,20859742.167101827,43864755.49698515,2.1028426500000004,2017-09-29,109.0,Drama,Niels Arden Oplev
Flatliners,20859742.167101827,43864755.49698515,2.1028426500000004,2017-09-29,109.0,Horror,Niels Arden Oplev
Flatliners,20859742.167101827,43864755.49698515,2.1028426500000004,2017-09-29,109.0,Mystery,Niels Arden Oplev
Dead Silence,24660416.124084845,21194704.126067072,0.8594625499999998,2007-03-16,,,
21 Grams,27788804.347826086,77692392.15316305,2.7958163000000003,2003-11-21,,,
Armored,23833371.399805162,23416184.91681156,0.9824957000000003,2009-12-04,,,
The Kite Runner,24660416.124084845,86287810.79429638,3.49904115,2007-12-14,,,
Paparazzi,27067972.472207516,16679479.526776075,0.6162072000000002,2004-09-03,110.0,Action,Saad Hendawy
Paparazzi,27067972.472207516,16679479.526776075,0.6162072000000002,2004-09-03,110.0,Drama,Saad Hendawy
Paparazzi,27067972.472207516,16679479.526776075,0.6162072000000002,2004-09-03,110.0,Romance,Saad Hendawy
A Guy Thing,27788804.347826086,18027230.965173915,0.6487228,2003-01-17,,,
The Greatest Story Ever Told,162321904.76190478,88844183.79561904,0.5473332999999999,1965-02-15,,,
Loser,29693031.35888502,20360707.57679443,0.6857066000000002,2000-07-21,,,
Twilight,31368957.055214725,15857293.248920247,0.5055091,1998-03-06,7.0,Documentary,Reza Golchin
Capitalism: A Love Story,23833371.399805162,16069564.866181593,0.6742464000000001,2009-09-23,,,
Lockout,22270355.497094873,31479051.732614968,1.4134957000000001,2012-04-13,95.0,Action,James Mather
Lockout,22270355.497094873,31479051.732614968,1.4134957000000001,2012-04-13,95.0,Action,Steve Saint Leger
Lockout,22270355.497094873,31479051.732614968,1.4134957000000001,2012-04-13,95.0,Sci-Fi,James Mather
Lockout,22270355.497094873,31479051.732614968,1.4134957000000001,2012-04-13,95.0,Sci-Fi,Steve Saint Leger
Lockout,22270355.497094873,31479051.732614968,1.4134957000000001,2012-04-13,95.0,Thriller,James Mather
Lockout,22270355.497094873,31479051.732614968,1.4134957000000001,2012-04-13,95.0,Thriller,Steve Saint Leger
Disaster Movie,23748577.586006697,36705389.47911084,1.54558265,2008-08-29,,,
What's Your Number?,22731229.35551416,27476224.59392547,1.2087434500000003,2011-09-30,106.0,Comedy,Mark Mylod
What's Your Number?,22731229.35551416,27476224.59392547,1.2087434500000003,2011-09-30,106.0,Romance,Mark Mylod
The Man Who Knew Too Little,31857570.093457945,12111467.639065422,0.38017550000000006,1997-11-14,,,
Crank 2: High Voltage,23833371.399805162,34745466.19518311,1.4578494,2009-04-17,,,
Burnt,21572882.957762524,32818240.06122768,1.5212728,2015-10-30,101.0,Comedy,John Wells
Burnt,21572882.957762524,32818240.06122768,1.5212728,2015-10-30,101.0,Drama,John Wells
Burnt,21572882.957762524,32818240.06122768,1.5212728,2015-10-30,,Comedy,Jesse Richards
Burnt,21572882.957762524,32818240.06122768,1.5212728,2015-10-30,,Drama,Jesse Richards
Envy,27067972.472207516,10982245.162392803,0.4057284000000001,2004-04-30,90.0,Drama,Taylor Hayden
One Night with the King,25362797.61904762,9030415.215282738,0.35604965,2006-10-13,,,
Bullets Over Broadway,34501619.433198385,11674475.125222676,0.3383747000000001,1994-10-21,,,
Ghost Town,23748577.586006697,27697790.29908548,1.1662926000000002,2008-09-19,26.0,Documentary,Emily Fraser
Ghost Town,23748577.586006697,27697790.29908548,1.1662926000000002,2008-09-19,26.0,History,Emily Fraser
The Quiet American,28422123.40188994,27478295.739021678,0.9667924999999999,2002-11-22,,,
Triple 9,21304128.629581638,19794825.919548176,0.9291544499999999,2016-02-26,115.0,Crime,John Hillcoat
Triple 9,21304128.629581638,19794825.919548176,0.9291544499999999,2016-02-26,115.0,Thriller,John Hillcoat
The Light Between Oceans,21304128.629581638,15794573.121313132,0.7413855500000002,2016-09-02,133.0,Drama,Derek Cianfrance
The Light Between Oceans,21304128.629581638,15794573.121313132,0.7413855500000002,2016-09-02,133.0,Romance,Derek Cianfrance
The Weather Man,26180952.38095238,10406582.982857138,0.3974867999999998,2005-10-28,,,
Undisputed,28422123.40188994,6817410.101122845,0.23986279999999996,2002-08-23,,,
12 Rounds,23833371.399805162,11370117.37692799,0.4770671000000001,2009-03-27,,Action,Gabriel Soriano
12 Rounds,23833371.399805162,11370117.37692799,0.4770671000000001,2009-03-27,,Drama,Gabriel Soriano
12 Rounds,23833371.399805162,11370117.37692799,0.4770671000000001,2009-03-27,,Romance,Gabriel Soriano
Let Me In,23448747.110833913,23923975.83390505,1.0202666999999999,2010-10-01,116.0,Drama,Matt Reeves
Let Me In,23448747.110833913,23923975.83390505,1.0202666999999999,2010-10-01,116.0,Fantasy,Matt Reeves
Let Me In,23448747.110833913,23923975.83390505,1.0202666999999999,2010-10-01,116.0,Horror,Matt Reeves
Let Me In,23448747.110833913,23923975.83390505,1.0202666999999999,2010-10-01,74.0,Horror,James Trimboli
3 Ninjas Kick Back,34501619.433198385,6020394.584615387,0.17449600000000004,1994-05-06,,,
Be Kind Rewind,23748577.586006697,26205855.970548484,1.1034705500000002,2008-02-22,,,
Mrs. Henderson Presents,26180952.38095238,24705304.889523804,0.9436365999999998,2005-12-09,,,
Deconstructing Harry,31857570.093457945,2188108.5300560743,0.06868409999999998,1997-12-12,,,
Three to Tango,30691116.446578633,1750544.5543217286,0.0570375,1999-10-22,,,
We're No Angels,41235000.0,2289977.478,0.0555348,1989-12-15,,,
Everyone Says I Love You,32588527.724665392,39637176.96927342,1.2162923499999998,1996-12-06,,,
Death Sentence,24660416.124084845,7943229.7724194825,0.32210445000000004,2007-08-31,,,
Popstar: Never Stop Never Stopping,21304128.629581638,-1029788.3176324032,-0.04833750000000004,2016-06-03,87.0,Comedy,Akiva Schaffer
Popstar: Never Stop Never Stopping,21304128.629581638,-1029788.3176324032,-0.04833750000000004,2016-06-03,87.0,Comedy,Jorma Taccone
Popstar: Never Stop Never Stopping,21304128.629581638,-1029788.3176324032,-0.04833750000000004,2016-06-03,87.0,Music,Akiva Schaffer
Popstar: Never Stop Never Stopping,21304128.629581638,-1029788.3176324032,-0.04833750000000004,2016-06-03,87.0,Music,Jorma Taccone
Thank You for Your Service,20859742.167101827,-558304.7411798313,-0.02676470000000005,2017-10-27,88.0,Documentary,Tom Donahue
Thank You for Your Service,20859742.167101827,-558304.7411798313,-0.02676470000000005,2017-10-27,88.0,Drama,Tom Donahue
Thank You for Your Service,20859742.167101827,-558304.7411798313,-0.02676470000000005,2017-10-27,109.0,Biography,Jason Hall
Thank You for Your Service,20859742.167101827,-558304.7411798313,-0.02676470000000005,2017-10-27,109.0,Drama,Jason Hall
Thank You for Your Service,20859742.167101827,-558304.7411798313,-0.02676470000000005,2017-10-27,109.0,War,Jason Hall
Everybody's Fine,23833371.399805162,-1885515.2115299478,-0.07911240000000008,2009-12-04,105.0,Drama,Meng Zhang
Superbabies: Baby Geniuses 2,27067972.472207516,-2077885.087416619,-0.07676544999999987,2004-08-27,,,
Battle of the Year,21948857.51447692,6158555.303871535,0.2805866000000002,2013-09-20,110.0,Drama,Benson Lee
Battle of the Year,21948857.51447692,6158555.303871535,0.2805866000000002,2013-09-20,110.0,Music,Benson Lee
Ratchet and Clank,21304128.629581638,3386343.4407871403,0.15895244999999983,2016-04-29,,,
Death at a Funeral,24660416.124084845,43613001.38125415,1.7685427999999996,2007-08-17,92.0,Comedy,Neil LaBute
The Man,26180952.38095238,-1669800.198095236,-0.06377919999999992,2005-09-09,94.0,Drama,Charlotte Sieling
The Man,26180952.38095238,-1669800.198095236,-0.06377919999999992,2005-09-09,,Drama,Kriss Nanni
Code Name: The Cleaner,24660416.124084845,-4599108.422143124,-0.18649759999999993,2007-01-05,,,
Inherent Vice,21598489.456609897,3113768.910926096,0.14416605000000005,2014-12-12,148.0,Comedy,Paul Thomas Anderson
Inherent Vice,21598489.456609897,3113768.910926096,0.14416605000000005,2014-12-12,148.0,Crime,Paul Thomas Anderson
Inherent Vice,21598489.456609897,3113768.910926096,0.14416605000000005,2014-12-12,148.0,Drama,Paul Thomas Anderson
Connie & Carla,27067972.472207516,-5284953.955267336,-0.19524749999999996,2004-04-16,,,
Machete Kills,21948857.51447692,6893225.26771035,0.3140585,2013-10-11,107.0,Action,Robert Rodriguez
Machete Kills,21948857.51447692,6893225.26771035,0.3140585,2013-10-11,107.0,Crime,Robert Rodriguez
Machete Kills,21948857.51447692,6893225.26771035,0.3140585,2013-10-11,107.0,Sci-Fi,Robert Rodriguez
Sweet Charity,139322615.8038147,-27864523.16076295,-0.20000000000000007,1969-01-01,,,
Doogal,25362797.61904762,19830661.666101187,0.7818798999999999,2006-02-24,,,
Proof,26180952.38095238,-5472261.505714286,-0.2090169,2005-09-16,,Comedy,Carl Walins
Proof,26180952.38095238,-5472261.505714286,-0.2090169,2005-09-16,,Mystery,Carl Walins
Proof,26180952.38095238,-5472261.505714286,-0.2090169,2005-09-16,,Sci-Fi,Carl Walins
An American Carol,23748577.586006697,-7082569.166625639,-0.29823130000000003,2008-10-03,,,
Willard,27788804.347826086,-8662615.094869565,-0.3117304,2003-03-14,,Drama,Dylan Chandler
Strange Wilderness,23748577.586006697,-7691729.6811377425,-0.3238816999999999,2008-02-01,,,
Little Boy,21572882.957762524,4589911.296742428,0.212763,2015-04-24,106.0,Drama,Alejandro Monteverde
Little Boy,21572882.957762524,4589911.296742428,0.212763,2015-04-24,106.0,History,Alejandro Monteverde
Little Boy,21572882.957762524,4589911.296742428,0.212763,2015-04-24,106.0,War,Alejandro Monteverde
Topsy Turvy,30691116.446578633,-11657231.820540216,-0.37982429999999995,1999-12-17,,,
Chasing Mavericks,22270355.497094873,-6343068.263591383,-0.28482114999999997,2012-10-26,116.0,Biography,Michael Apted
Chasing Mavericks,22270355.497094873,-6343068.263591383,-0.28482114999999997,2012-10-26,116.0,Biography,Curtis Hanson
Chasing Mavericks,22270355.497094873,-6343068.263591383,-0.28482114999999997,2012-10-26,116.0,Drama,Michael Apted
Chasing Mavericks,22270355.497094873,-6343068.263591383,-0.28482114999999997,2012-10-26,116.0,Drama,Curtis Hanson
Chasing Mavericks,22270355.497094873,-6343068.263591383,-0.28482114999999997,2012-10-26,116.0,Sport,Michael Apted
Chasing Mavericks,22270355.497094873,-6343068.263591383,-0.28482114999999997,2012-10-26,116.0,Sport,Curtis Hanson
A Most Violent Year,21598489.456609897,-5835902.131855739,-0.27019955,2014-12-31,125.0,Crime,J.C. Chandor
A Most Violent Year,21598489.456609897,-5835902.131855739,-0.27019955,2014-12-31,125.0,Drama,J.C. Chandor
A Most Violent Year,21598489.456609897,-5835902.131855739,-0.27019955,2014-12-31,125.0,Thriller,J.C. Chandor
A Dangerous Method,22731229.35551416,579207.6358390488,0.02548069999999996,2011-11-23,99.0,Biography,David Cronenberg
A Dangerous Method,22731229.35551416,579207.6358390488,0.02548069999999996,2011-11-23,99.0,Drama,David Cronenberg
A Dangerous Method,22731229.35551416,579207.6358390488,0.02548069999999996,2011-11-23,99.0,Romance,David Cronenberg
A Scanner Darkly,25362797.61904762,-8995296.617559522,-0.35466499999999995,2006-07-07,,,
Bandslam,23833371.399805162,-2170246.5413005687,-0.09105915000000002,2009-08-14,,,
Alone in the Dark,26180952.38095238,-5541659.356190477,-0.2116676,2005-01-28,,,
Birth,27067972.472207516,-529314.2016940154,-0.019554999999999906,2004-10-29,9.0,Adventure,Mauricio Hernandez
Birth,27067972.472207516,-529314.2016940154,-0.019554999999999906,2004-10-29,9.0,Documentary,Mauricio Hernandez
Hands of Stone,21304128.629581638,-10923940.14791652,-0.5127616500000001,2016-08-26,111.0,Action,Jonathan Jakubowicz
Hands of Stone,21304128.629581638,-10923940.14791652,-0.5127616500000001,2016-08-26,111.0,Biography,Jonathan Jakubowicz
Hands of Stone,21304128.629581638,-10923940.14791652,-0.5127616500000001,2016-08-26,111.0,Drama,Jonathan Jakubowicz
Passchendaele,23748577.586006697,-13173632.84417774,-0.5547124999999999,2008-10-24,,,
Flash of Genius,23748577.586006697,-13125259.366492802,-0.5526755999999999,2008-10-03,,,
Iâm Not There,24660416.124084845,-4420105.859623231,-0.1792389,2007-11-21,,,
The Cold Light of Day,22270355.497094873,10160614.743299041,0.45623945,2012-09-07,93.0,Action,Mabrouk El Mechri
The Cold Light of Day,22270355.497094873,10160614.743299041,0.45623945,2012-09-07,93.0,Thriller,Mabrouk El Mechri
The Brothers Bloom,23833371.399805162,-13032669.015675617,-0.5468244,2009-05-15,,,
"Synecdoche, New York",23748577.586006697,-14881955.899676269,-0.6266461999999999,2008-10-24,,,
Suspiria,20362395.313551594,-10671842.807412777,-0.52409565,2018-10-26,152.0,Fantasy,Luca Guadagnino
Suspiria,20362395.313551594,-10671842.807412777,-0.52409565,2018-10-26,152.0,Horror,Luca Guadagnino
Suspiria,20362395.313551594,-10671842.807412777,-0.52409565,2018-10-26,152.0,Mystery,Luca Guadagnino
LBJ,20859742.167101827,-15669980.162173629,-0.7512068000000001,2017-11-03,98.0,Biography,Rob Reiner
LBJ,20859742.167101827,-15669980.162173629,-0.7512068000000001,2017-11-03,98.0,Drama,Rob Reiner
LBJ,20859742.167101827,-15669980.162173629,-0.7512068000000001,2017-11-03,98.0,History,Rob Reiner
Mononoke-hime,30691116.446578633,203672551.16025814,6.636205350000001,1999-10-29,,,
Bon Voyage,27067972.472207516,-12565678.243260983,-0.46422679999999994,2004-03-19,,,
My All-American,21572882.957762524,-16727613.445449062,-0.7754,2015-11-13,118.0,Biography,Angelo Pizzo
My All-American,21572882.957762524,-16727613.445449062,-0.7754,2015-11-13,118.0,Drama,Angelo Pizzo
My All-American,21572882.957762524,-16727613.445449062,-0.7754,2015-11-13,118.0,Sport,Angelo Pizzo
Can't Stop the Music,62052669.90291262,-49642135.9223301,-0.8,1980-06-20,,,
The Proposition,25362797.61904762,-16210578.836339286,-0.6391479,2006-05-05,,,
Marci X,27788804.347826086,-23212921.975565217,-0.8353336,2003-08-22,,,
Equilibrium,28422123.40188994,-19133934.059149526,-0.67320565,2002-12-06,77.0,Comedy,Erik D. Bateman
Equilibrium,28422123.40188994,-19133934.059149526,-0.67320565,2002-12-06,77.0,Mystery,Erik D. Bateman
Equilibrium,28422123.40188994,-19133934.059149526,-0.67320565,2002-12-06,77.0,Thriller,Erik D. Bateman
Equilibrium,28422123.40188994,-19133934.059149526,-0.67320565,2002-12-06,,Mystery,Kat Parker
Equilibrium,28422123.40188994,-19133934.059149526,-0.67320565,2002-12-06,90.0,Drama,Vincenzo Marra
Dylan Dog: Dead of Night,22731229.35551416,-14456762.954440981,-0.63598685,2011-04-29,107.0,Action,Kevin Munroe
Dylan Dog: Dead of Night,22731229.35551416,-14456762.954440981,-0.63598685,2011-04-29,107.0,Comedy,Kevin Munroe
Dylan Dog: Dead of Night,22731229.35551416,-14456762.954440981,-0.63598685,2011-04-29,107.0,Crime,Kevin Munroe
The Oogieloves in the BIG Balloon Adventure,22270355.497094873,-19896542.715410683,-0.8934093000000001,2012-08-29,,,
The Children of Huang Shi,23748577.586006697,-12760618.956521738,-0.5373214,2008-05-23,,,
The Yards,29693031.35888502,-24993485.592682928,-0.841729,2000-10-20,,,
Middle Men,23448747.110833913,-21680005.771389,-0.9245699000000001,2010-08-06,82.0,Action,Matt Marshall
Middle Men,23448747.110833913,-21680005.771389,-0.9245699000000001,2010-08-06,82.0,Comedy,Matt Marshall
Middle Men,23448747.110833913,-21680005.771389,-0.9245699000000001,2010-08-06,82.0,Crime,Matt Marshall
JÃ¬yÃ¬ dÃ shÄ«,20859742.167101827,25528153.507086325,1.2238000500000001,2017-04-28,,,
All Good Things,23448747.110833913,-21742099.226175845,-0.9272179500000001,2010-12-03,101.0,Crime,Andrew Jarecki
All Good Things,23448747.110833913,-21742099.226175845,-0.9272179500000001,2010-12-03,101.0,Drama,Andrew Jarecki
All Good Things,23448747.110833913,-21742099.226175845,-0.9272179500000001,2010-12-03,101.0,Mystery,Andrew Jarecki
By the Sea,21572882.957762524,-16971164.822177313,-0.7866897,2015-11-13,122.0,Drama,Angelina Jolie
By the Sea,21572882.957762524,-16971164.822177313,-0.7866897,2015-11-13,122.0,Romance,Angelina Jolie
By the Sea,21572882.957762524,-16971164.822177313,-0.7866897,2015-11-13,80.0,Drama,Bladimir Abud
Steamboy,26180952.38095238,-11862937.730476191,-0.45311330000000005,2005-03-18,,,
The Game of Their Lives,26180952.38095238,-25197925.68952381,-0.9624526,2005-04-22,,,
Rapa Nui,34501619.433198385,-33449078.5291498,-0.9694929999999999,1994-09-11,,,
The Tempest,23448747.110833913,-22797005.59901126,-0.9722057,2010-12-10,110.0,Comedy,Julie Taymor
The Tempest,23448747.110833913,-22797005.59901126,-0.9722057,2010-12-10,110.0,Drama,Julie Taymor
The Tempest,23448747.110833913,-22797005.59901126,-0.9722057,2010-12-10,110.0,Fantasy,Julie Taymor
The Tempest,23448747.110833913,-22797005.59901126,-0.9722057,2010-12-10,131.0,Drama,Des McAnuff
